SIZE,FUEL,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY,STATUS
3.0,thinner,180,92.0,1.7,11.0,0
3.0,thinner,180,92.0,2.2,10.0,0
3.0,thinner,180,92.0,2.2,9.0,0
3.0,thinner,180,91.0,2.1,8.0,0
3.0,thinner,180,90.0,2.8,7.0,0
3.0,thinner,180,88.0,3.3,6.0,0
3.0,thinner,180,87.0,2.8,5.0,0
3.0,thinner,180,85.0,1.6,4.0,0
3.0,thinner,180,83.0,1.6,3.0,0
3.0,thinner,180,80.0,1.4,2.0,0
3.0,thinner,180,74.5,0.0,1.0,0
3.0,thinner,190,104.0,0.0,75.0,0
3.0,thinner,190,105.0,0.0,72.0,0
3.0,thinner,190,96.0,0.0,70.0,0
3.0,thinner,190,96.0,0.0,68.0,0
3.0,thinner,190,96.0,0.0,67.0,0
3.0,thinner,190,96.0,0.0,66.0,0
3.0,thinner,190,96.0,1.0,65.0,0
3.0,thinner,190,95.0,2.1,60.0,0
3.0,thinner,190,94.0,1.6,55.0,0
3.0,thinner,190,94.0,2.5,52.0,0
3.0,thinner,190,102.0,2.5,51.0,0
3.0,thinner,190,102.0,2.6,50.0,0
3.0,thinner,190,93.0,2.3,48.0,0
3.0,thinner,190,94.0,2.6,47.0,0
3.0,thinner,190,102.0,2.6,46.0,0
3.0,thinner,190,93.0,2.5,45.0,0
3.0,thinner,190,97.0,2.8,44.0,0
3.0,thinner,190,103.0,3.2,42.0,0
3.0,thinner,190,94.0,2.9,40.0,0
3.0,thinner,190,96.0,2.9,38.0,0
3.0,thinner,190,100.0,2.7,36.0,0
3.0,thinner,190,93.0,2.7,35.0,0
3.0,thinner,190,95.0,2.9,34.0,0
3.0,thinner,190,95.0,2.2,33.0,0
3.0,thinner,190,92.0,2.6,32.0,0
3.0,thinner,190,94.0,2.2,30.0,0
3.0,thinner,190,97.0,2.6,28.0,0
3.0,thinner,190,100.0,3.2,27.0,0
3.0,thinner,190,96.0,2.9,26.0,0
3.0,thinner,190,102.0,2.9,25.0,0
3.0,thinner,190,94.0,3.1,24.0,0
3.0,thinner,190,93.0,3.2,23.0,0
3.0,thinner,190,90.0,2.9,22.0,0
3.0,thinner,190,90.0,2.6,21.0,0
3.0,thinner,190,91.0,2.5,20.0,0
3.0,thinner,190,92.0,2.0,19.0,0
3.0,thinner,190,92.0,2.3,18.0,0
3.0,thinner,190,92.0,2.7,17.0,0
3.0,thinner,190,96.0,2.6,16.0,0
3.0,thinner,190,90.0,3.6,15.0,0
3.0,thinner,190,94.0,2.9,14.0,0
3.0,thinner,190,91.0,3.3,13.0,0
3.0,thinner,190,93.0,2.0,12.0,0
3.0,thinner,190,92.0,1.4,11.0,0
3.0,thinner,190,91.0,1.6,10.0,0
3.0,thinner,190,92.0,2.0,9.0,0
3.0,thinner,190,91.0,1.9,8.0,0
3.0,thinner,190,91.0,1.6,7.0,0
3.0,thinner,190,87.0,2.5,6.0,0
3.0,thinner,190,86.0,2.2,5.0,0
3.0,thinner,190,84.0,2.0,4.0,0
3.0,thinner,190,80.0,1.5,3.0,0
3.0,thinner,190,76.0,0.4,2.0,0
3.0,thinner,190,74.5,0.0,1.0,0
4.0,thinner,20,96.0,0.0,75.0,0
4.0,thinner,20,96.0,0.0,72.0,0
4.0,thinner,10,96.0,2.6,69.0,1
4.0,thinner,10,96.0,3.2,68.0,1
4.0,thinner,10,109.0,4.5,67.0,1
4.0,thinner,10,109.0,7.8,66.0,1
4.0,thinner,10,103.0,9.7,65.0,1
4.0,thinner,10,95.0,12.0,60.0,1
4.0,thinner,10,102.0,13.3,55.0,1
4.0,thinner,10,93.0,15.4,52.0,1
4.0,thinner,10,93.0,15.1,51.0,1
4.0,thinner,10,95.0,15.2,50.0,1
4.0,thinner,10,110.0,15.4,48.0,1
4.0,thinner,10,111.0,15.2,47.0,1
4.0,thinner,10,109.0,15.4,46.0,1
4.0,thinner,10,105.0,15.2,45.0,1
4.0,thinner,10,111.0,16.0,44.0,1
4.0,thinner,10,110.0,15.7,42.0,1
4.0,thinner,10,106.0,15.4,40.0,1
4.0,thinner,10,111.0,15.5,38.0,1
4.0,thinner,10,110.0,15.2,36.0,1
4.0,thinner,10,103.0,14.9,35.0,1
4.0,thinner,10,109.0,14.9,34.0,1
4.0,thinner,10,108.0,14.9,33.0,1
4.0,thinner,10,110.0,15.1,32.0,1
4.0,thinner,10,109.0,17.0,30.0,1
4.0,thinner,10,108.0,15.5,28.0,1
4.0,thinner,10,108.0,15.4,27.0,1
4.0,thinner,10,107.0,15.5,26.0,1
4.0,thinner,10,109.0,16.6,25.0,1
4.0,thinner,10,108.0,15.2,24.0,1
4.0,thinner,10,108.0,15.4,23.0,1
4.0,thinner,10,108.0,15.4,22.0,1
4.0,thinner,10,109.0,15.2,21.0,1
4.0,thinner,10,108.0,15.7,20.0,1
4.0,thinner,10,108.0,15.2,19.0,1
4.0,thinner,10,106.0,15.1,18.0,1
4.0,thinner,10,105.0,14.5,17.0,1
4.0,thinner,10,105.0,13.8,16.0,1
4.0,thinner,10,106.0,14.4,15.0,1
4.0,thinner,10,106.0,12.3,14.0,1
4.0,thinner,10,93.0,11.9,13.0,1
4.0,thinner,10,90.0,11.9,12.0,1
4.0,thinner,10,92.0,12.5,11.0,1
4.0,thinner,10,105.0,13.8,10.0,1
4.0,thinner,10,91.0,12.9,9.0,1
4.0,thinner,10,105.0,12.9,8.0,1
4.0,thinner,10,105.0,12.3,7.0,1
4.0,thinner,10,90.0,11.8,6.0,1
4.0,thinner,10,90.0,11.0,5.0,1
4.0,thinner,10,88.0,8.8,4.0,1
4.0,thinner,10,85.0,6.0,3.0,1
4.0,thinner,20,83.0,3.1,2.0,0
4.0,thinner,20,75.0,0.8,1.0,0
4.0,thinner,20,96.0,0.0,75.0,0
4.0,thinner,20,96.0,0.0,72.0,0
4.0,thinner,20,103.0,1.299999999999999,69.0,1
4.0,thinner,20,107.0,1.299999999999999,68.0,1
4.0,thinner,20,96.0,4.0,67.0,1
4.0,thinner,20,105.0,6.5,66.0,1
4.0,thinner,20,104.0,7.5,65.0,1
4.0,thinner,20,95.0,9.0,60.0,1
4.0,thinner,20,103.0,12.0,55.0,1
4.0,thinner,20,110.0,15.0,52.0,1
4.0,thinner,20,112.0,14.6,51.0,1
4.0,thinner,20,113.0,15.2,50.0,1
4.0,thinner,20,111.0,14.9,48.0,1
4.0,thinner,20,110.0,15.5,47.0,1
4.0,thinner,20,95.0,16.0,46.0,1
4.0,thinner,20,95.0,16.3,45.0,1
4.0,thinner,20,92.0,16.0,44.0,1
4.0,thinner,20,92.0,16.0,42.0,1
4.0,thinner,20,104.0,15.5,40.0,1
4.0,thinner,20,90.0,15.2,38.0,1
4.0,thinner,20,90.0,15.2,36.0,1
4.0,thinner,20,91.0,15.0,35.0,1
4.0,thinner,20,108.0,15.2,34.0,1
4.0,thinner,20,108.0,14.8,33.0,1
4.0,thinner,20,90.0,14.1,32.0,1
4.0,thinner,20,105.0,13.5,30.0,1
4.0,thinner,20,92.0,13.3,28.0,1
4.0,thinner,20,88.0,13.3,27.0,1
4.0,thinner,20,106.0,12.8,26.0,1
4.0,thinner,20,106.0,13.8,25.0,1
4.0,thinner,20,106.0,13.3,24.0,1
4.0,thinner,20,92.0,13.8,23.0,1
4.0,thinner,20,91.0,13.6,22.0,1
4.0,thinner,20,92.0,13.2,21.0,1
4.0,thinner,20,106.0,13.2,20.0,1
4.0,thinner,20,92.0,13.5,19.0,1
4.0,thinner,20,90.0,13.2,18.0,1
4.0,thinner,20,89.0,12.8,17.0,1
4.0,thinner,20,92.0,12.3,16.0,1
4.0,thinner,20,105.0,12.3,15.0,1
4.0,thinner,20,93.0,11.5,14.0,1
4.0,thinner,20,91.0,11.2,13.0,1
4.0,thinner,20,91.0,11.9,12.0,1
4.0,thinner,20,91.0,11.5,11.0,1
4.0,thinner,20,105.0,12.3,10.0,1
4.0,thinner,20,92.0,12.0,9.0,1
4.0,thinner,20,91.0,12.2,8.0,1
4.0,thinner,20,90.0,11.5,7.0,1
4.0,thinner,20,90.0,11.0,6.0,1
4.0,thinner,20,100.0,9.6,5.0,1
4.0,thinner,20,87.0,7.8,4.0,1
4.0,thinner,20,80.0,5.0,3.0,1
4.0,thinner,20,78.0,3.7,2.0,0
4.0,thinner,20,76.0,1.0,1.0,0
4.0,thinner,30,106.0,0.0,75.0,0
4.0,thinner,30,96.0,0.0,72.0,0
4.0,thinner,30,101.0,1.299999999999999,69.0,1
4.0,thinner,30,104.0,1.299999999999999,68.0,1
4.0,thinner,30,96.0,2.2,67.0,1
4.0,thinner,30,101.0,5.0,66.0,1
4.0,thinner,30,103.0,7.0,65.0,1
4.0,thinner,30,95.0,6.5,60.0,1
4.0,thinner,30,103.0,14.4,55.0,1
4.0,thinner,30,107.0,13.3,52.0,1
4.0,thinner,30,107.0,13.8,51.0,1
4.0,thinner,30,106.0,14.8,50.0,1
4.0,thinner,30,109.0,15.4,48.0,1
4.0,thinner,30,111.0,15.5,47.0,1
4.0,thinner,30,112.0,16.0,46.0,1
4.0,thinner,30,110.0,16.0,45.0,1
4.0,thinner,30,111.0,16.3,44.0,1
4.0,thinner,30,110.0,16.1,42.0,1
4.0,thinner,30,110.0,15.2,40.0,1
4.0,thinner,30,110.0,15.2,38.0,1
4.0,thinner,30,110.0,14.8,36.0,1
4.0,thinner,30,108.0,14.4,35.0,1
4.0,thinner,30,108.0,14.2,34.0,1
4.0,thinner,30,92.0,13.2,33.0,1
4.0,thinner,30,89.0,14.2,32.0,1
4.0,thinner,30,89.0,13.5,30.0,1
4.0,thinner,30,89.0,12.3,28.0,1
4.0,thinner,30,90.0,12.0,27.0,1
4.0,thinner,30,92.0,12.5,26.0,1
4.0,thinner,30,108.0,11.5,25.0,1
4.0,thinner,30,107.0,12.3,24.0,1
4.0,thinner,30,106.0,11.5,23.0,1
4.0,thinner,30,88.0,11.9,22.0,1
4.0,thinner,30,87.0,12.0,21.0,1
4.0,thinner,30,106.0,11.5,20.0,1
4.0,thinner,30,87.0,12.3,19.0,1
4.0,thinner,30,86.0,11.6,18.0,1
4.0,thinner,30,85.0,11.0,17.0,1
4.0,thinner,30,89.0,10.9,16.0,1
4.0,thinner,30,90.0,10.3,15.0,1
4.0,thinner,30,89.0,10.7,14.0,1
4.0,thinner,30,86.0,10.0,13.0,1
4.0,thinner,30,85.0,10.7,12.0,1
4.0,thinner,30,92.0,10.9,11.0,1
4.0,thinner,30,90.0,12.0,10.0,1
4.0,thinner,30,97.0,11.8,9.0,1
4.0,thinner,30,92.0,11.3,8.0,1
4.0,thinner,30,89.0,11.3,7.0,1
4.0,thinner,30,87.0,11.0,6.0,1
4.0,thinner,30,88.0,10.2,5.0,1
4.0,thinner,30,87.0,9.2,4.0,1
4.0,thinner,30,86.0,7.4,3.0,1
4.0,thinner,30,78.0,4.5,2.0,0
4.0,thinner,30,75.0,0.0,1.0,0
4.0,thinner,40,104.0,0.0,75.0,0
4.0,thinner,40,96.0,0.0,72.0,0
4.0,thinner,40,96.0,1.299999999999999,69.0,1
4.0,thinner,40,96.0,1.299999999999999,68.0,1
4.0,thinner,40,96.0,1.3,67.0,1
4.0,thinner,40,101.0,3.2,66.0,1
4.0,thinner,40,102.0,4.5,65.0,1
4.0,thinner,40,106.0,12.3,60.0,1
4.0,thinner,40,107.0,9.2,55.0,1
4.0,thinner,40,108.0,13.9,52.0,1
4.0,thinner,40,94.0,13.9,51.0,1
4.0,thinner,40,93.0,13.5,50.0,1
4.0,thinner,40,93.0,14.5,48.0,1
4.0,thinner,40,107.0,14.4,47.0,1
4.0,thinner,40,107.0,14.5,46.0,1
4.0,thinner,40,107.0,14.9,45.0,1
4.0,thinner,40,107.0,15.2,44.0,1
4.0,thinner,40,107.0,15.2,42.0,1
4.0,thinner,40,108.0,14.8,40.0,1
4.0,thinner,40,110.0,14.4,38.0,1
4.0,thinner,40,110.0,14.4,36.0,1
4.0,thinner,40,109.0,14.9,35.0,1
4.0,thinner,40,107.0,14.4,34.0,1
4.0,thinner,40,108.0,14.4,33.0,1
4.0,thinner,40,106.0,14.5,32.0,1
4.0,thinner,40,91.0,14.9,30.0,1
4.0,thinner,40,92.0,14.1,28.0,1
4.0,thinner,40,93.0,14.4,27.0,1
4.0,thinner,40,106.0,13.5,26.0,1
4.0,thinner,40,92.0,13.5,25.0,1
4.0,thinner,40,90.0,12.5,24.0,1
4.0,thinner,40,90.0,12.3,23.0,1
4.0,thinner,40,87.0,13.2,22.0,1
4.0,thinner,40,89.0,13.1,21.0,1
4.0,thinner,40,90.0,12.3,20.0,1
4.0,thinner,40,88.0,12.0,19.0,1
4.0,thinner,40,86.0,11.5,18.0,1
4.0,thinner,40,85.0,11.3,17.0,1
4.0,thinner,40,92.0,11.5,16.0,1
4.0,thinner,40,91.0,10.4,15.0,1
4.0,thinner,40,89.0,10.9,14.0,1
4.0,thinner,40,87.0,10.0,13.0,1
4.0,thinner,40,90.0,10.0,12.0,1
4.0,thinner,40,91.0,10.3,11.0,1
4.0,thinner,40,90.0,10.0,10.0,1
4.0,thinner,40,91.0,11.3,9.0,1
4.0,thinner,40,91.0,11.5,8.0,1
4.0,thinner,40,90.0,11.0,7.0,1
4.0,thinner,40,87.0,11.2,6.0,1
4.0,thinner,40,86.0,10.0,5.0,1
4.0,thinner,40,85.0,9.2,4.0,1
4.0,thinner,40,86.0,7.4,3.0,1
4.0,thinner,40,80.0,4.5,2.0,0
4.0,thinner,40,75.0,0.0,1.0,0
4.0,thinner,50,95.0,0.0,75.0,0
4.0,thinner,50,96.0,0.0,72.0,0
4.0,thinner,50,96.0,0.0,70.0,0
4.0,thinner,50,101.0,0.0,68.0,0
4.0,thinner,50,101.0,0.0,67.0,0
4.0,thinner,50,100.0,2.8,66.0,0
4.0,thinner,50,104.0,4.0,65.0,0
4.0,thinner,50,106.0,11.2,60.0,1
4.0,thinner,50,94.0,6.4,55.0,1
4.0,thinner,50,108.0,13.2,52.0,1
4.0,thinner,50,108.0,12.5,51.0,1
4.0,thinner,50,108.0,13.2,50.0,1
4.0,thinner,50,108.0,13.4,48.0,1
4.0,thinner,50,107.0,13.5,47.0,1
4.0,thinner,50,106.0,13.3,46.0,1
4.0,thinner,50,107.0,14.4,45.0,1
4.0,thinner,50,92.0,14.9,44.0,1
4.0,thinner,50,92.0,14.9,42.0,1
4.0,thinner,50,92.0,13.6,40.0,1
4.0,thinner,50,95.0,14.3,38.0,1
4.0,thinner,50,108.0,14.5,36.0,1
4.0,thinner,50,107.0,14.2,35.0,1
4.0,thinner,50,107.0,14.1,34.0,1
4.0,thinner,50,107.0,14.4,33.0,1
4.0,thinner,50,106.0,14.1,32.0,1
4.0,thinner,50,106.0,14.2,30.0,1
4.0,thinner,50,108.0,13.5,28.0,1
4.0,thinner,50,108.0,13.5,27.0,1
4.0,thinner,50,107.0,13.3,26.0,1
4.0,thinner,50,106.0,12.5,25.0,1
4.0,thinner,50,105.0,12.9,24.0,1
4.0,thinner,50,92.0,12.3,23.0,1
4.0,thinner,50,106.0,12.5,22.0,1
4.0,thinner,50,105.0,12.5,21.0,1
4.0,thinner,50,105.0,11.5,20.0,1
4.0,thinner,50,106.0,12.5,19.0,1
4.0,thinner,50,104.0,12.0,18.0,1
4.0,thinner,50,88.0,10.6,17.0,1
4.0,thinner,50,93.0,10.4,16.0,1
4.0,thinner,50,92.0,10.3,15.0,1
4.0,thinner,50,90.0,11.0,14.0,1
4.0,thinner,50,89.0,10.0,13.0,1
4.0,thinner,50,92.0,9.9,12.0,1
4.0,thinner,50,89.0,10.3,11.0,1
4.0,thinner,50,90.0,10.3,10.0,1
4.0,thinner,50,90.0,10.2,9.0,1
4.0,thinner,50,91.0,11.2,8.0,1
4.0,thinner,50,90.0,11.3,7.0,1
4.0,thinner,50,90.0,10.5,6.0,1
4.0,thinner,50,90.0,9.3,5.0,1
4.0,thinner,50,86.0,8.3,4.0,1
4.0,thinner,50,84.0,5.8,3.0,1
4.0,thinner,50,82.0,3.2,2.0,0
4.0,thinner,50,75.0,0.0,1.0,0
4.0,thinner,60,102.0,0.0,75.0,0
4.0,thinner,60,102.0,0.0,72.0,0
4.0,thinner,60,102.0,0.0,70.0,0
4.0,thinner,60,106.0,0.0,68.0,0
4.0,thinner,60,97.0,2.8,67.0,0
4.0,thinner,60,102.0,3.7,66.0,0
4.0,thinner,60,103.0,4.4,65.0,0
4.0,thinner,60,95.0,8.95,60.0,0
4.0,thinner,60,107.0,8.95,55.0,0
4.0,thinner,60,106.0,8.95,52.0,0
4.0,thinner,60,105.0,8.95,51.0,0
4.0,thinner,60,105.0,12.5,50.0,1
4.0,thinner,60,108.0,12.6,48.0,1
4.0,thinner,60,110.0,13.8,47.0,1
4.0,thinner,60,109.0,13.8,46.0,1
4.0,thinner,60,108.0,14.2,45.0,1
4.0,thinner,60,108.0,14.2,44.0,1
4.0,thinner,60,107.0,14.8,42.0,1
4.0,thinner,60,107.0,13.8,40.0,1
4.0,thinner,60,108.0,14.6,38.0,1
4.0,thinner,60,107.0,14.4,36.0,1
4.0,thinner,60,108.0,14.5,35.0,1
4.0,thinner,60,108.0,14.1,34.0,1
4.0,thinner,60,107.0,14.2,33.0,1
4.0,thinner,60,107.0,14.2,32.0,1
4.0,thinner,60,106.0,14.0,30.0,1
4.0,thinner,60,107.0,13.6,28.0,1
4.0,thinner,60,108.0,13.5,27.0,1
4.0,thinner,60,106.0,12.6,26.0,1
4.0,thinner,60,106.0,12.5,25.0,1
4.0,thinner,60,106.0,12.5,24.0,1
4.0,thinner,60,105.0,12.2,23.0,1
4.0,thinner,60,107.0,12.3,22.0,1
4.0,thinner,60,105.0,12.3,21.0,1
4.0,thinner,60,104.0,12.0,20.0,1
4.0,thinner,60,90.0,12.2,19.0,1
4.0,thinner,60,90.0,11.9,18.0,1
4.0,thinner,60,89.0,11.5,17.0,1
4.0,thinner,60,92.0,10.9,16.0,1
4.0,thinner,60,89.0,11.2,15.0,1
4.0,thinner,60,88.0,11.0,14.0,1
4.0,thinner,60,86.0,9.5,13.0,1
4.0,thinner,60,90.0,9.6,12.0,1
4.0,thinner,60,90.0,9.3,11.0,1
4.0,thinner,60,88.0,9.9,10.0,1
4.0,thinner,60,90.0,10.7,9.0,1
4.0,thinner,60,91.0,11.0,8.0,1
4.0,thinner,60,90.0,10.6,7.0,1
4.0,thinner,60,87.0,10.2,6.0,1
4.0,thinner,60,88.0,9.7,5.0,1
4.0,thinner,60,87.0,8.6,4.0,1
4.0,thinner,60,85.0,5.8,3.0,0
4.0,thinner,60,83.0,3.4,2.0,0
4.0,thinner,60,84.0,0.0,1.0,0
4.0,thinner,70,96.0,0.0,75.0,0
4.0,thinner,70,103.0,0.0,72.0,0
4.0,thinner,70,105.0,0.0,70.0,0
4.0,thinner,70,104.0,0.0,68.0,0
4.0,thinner,70,103.0,1.9,67.0,0
4.0,thinner,70,102.0,2.8,66.0,0
4.0,thinner,70,102.0,3.2,65.0,0
4.0,thinner,70,106.0,7.2,60.0,0
4.0,thinner,70,106.0,7.5,55.0,0
4.0,thinner,70,108.0,8.95,52.0,0
4.0,thinner,70,103.0,8.95,51.0,0
4.0,thinner,70,103.0,8.95,50.0,0
4.0,thinner,70,105.0,8.95,48.0,0
4.0,thinner,70,105.0,8.95,47.0,0
4.0,thinner,70,106.0,8.95,46.0,0
4.0,thinner,70,106.0,12.5,45.0,1
4.0,thinner,70,106.0,12.5,44.0,1
4.0,thinner,70,108.0,12.9,42.0,1
4.0,thinner,70,107.0,13.2,40.0,1
4.0,thinner,70,108.0,13.5,38.0,1
4.0,thinner,70,106.0,13.5,36.0,1
4.0,thinner,70,107.0,13.6,35.0,1
4.0,thinner,70,106.0,13.0,34.0,1
4.0,thinner,70,91.0,12.9,33.0,1
4.0,thinner,70,106.0,12.6,32.0,1
4.0,thinner,70,90.0,13.0,30.0,1
4.0,thinner,70,92.0,13.3,28.0,1
4.0,thinner,70,95.0,12.9,27.0,1
4.0,thinner,70,106.0,12.0,26.0,1
4.0,thinner,70,106.0,11.6,25.0,1
4.0,thinner,70,105.0,11.6,24.0,1
4.0,thinner,70,95.0,11.2,23.0,1
4.0,thinner,70,107.0,10.7,22.0,1
4.0,thinner,70,104.0,10.9,21.0,1
4.0,thinner,70,104.0,11.0,20.0,1
4.0,thinner,70,92.0,11.2,19.0,1
4.0,thinner,70,91.0,11.0,18.0,1
4.0,thinner,70,88.0,10.7,17.0,1
4.0,thinner,70,92.0,10.6,16.0,1
4.0,thinner,70,90.0,10.7,15.0,1
4.0,thinner,70,87.0,10.6,14.0,1
4.0,thinner,70,86.0,9.3,13.0,1
4.0,thinner,70,89.0,8.8,12.0,1
4.0,thinner,70,88.0,8.6,11.0,1
4.0,thinner,70,88.0,8.3,10.0,1
4.0,thinner,70,89.0,9.3,9.0,1
4.0,thinner,70,90.0,9.5,8.0,1
4.0,thinner,70,90.0,10.2,7.0,1
4.0,thinner,70,87.0,10.3,6.0,1
4.0,thinner,70,86.0,9.5,5.0,1
4.0,thinner,70,87.0,8.1,4.0,1
4.0,thinner,70,86.0,5.8,3.0,0
4.0,thinner,70,80.0,3.8,2.0,0
4.0,thinner,70,75.0,0.0,1.0,0
4.0,thinner,80,96.0,0.0,75.0,0
4.0,thinner,80,102.0,0.0,72.0,0
4.0,thinner,80,102.0,0.0,70.0,0
4.0,thinner,80,102.0,0.0,68.0,0
4.0,thinner,80,96.0,2.0,67.0,0
4.0,thinner,80,96.0,2.8,66.0,0
4.0,thinner,80,105.0,2.8,65.0,0
4.0,thinner,80,95.0,5.8,60.0,0
4.0,thinner,80,94.0,6.5,55.0,0
4.0,thinner,80,107.0,8.2,52.0,0
4.0,thinner,80,103.0,8.2,51.0,0
4.0,thinner,80,103.0,8.95,50.0,0
4.0,thinner,80,106.0,8.95,48.0,0
4.0,thinner,80,104.0,8.95,47.0,0
4.0,thinner,80,106.0,8.95,46.0,0
4.0,thinner,80,105.0,8.95,45.0,0
4.0,thinner,80,106.0,8.95,44.0,0
4.0,thinner,80,107.0,8.95,42.0,0
4.0,thinner,80,106.0,8.95,40.0,0
4.0,thinner,80,110.0,11.6,38.0,1
4.0,thinner,80,106.0,12.3,36.0,1
4.0,thinner,80,106.0,12.6,35.0,1
4.0,thinner,80,105.0,12.5,34.0,1
4.0,thinner,80,106.0,12.3,33.0,1
4.0,thinner,80,106.0,11.8,32.0,1
4.0,thinner,80,106.0,12.2,30.0,1
4.0,thinner,80,106.0,11.6,28.0,1
4.0,thinner,80,106.0,12.0,27.0,1
4.0,thinner,80,105.0,11.3,26.0,1
4.0,thinner,80,105.0,10.6,25.0,1
4.0,thinner,80,104.0,10.4,24.0,1
4.0,thinner,80,104.0,11.3,23.0,1
4.0,thinner,80,106.0,10.6,22.0,1
4.0,thinner,80,92.0,10.5,21.0,1
4.0,thinner,80,104.0,10.0,20.0,1
4.0,thinner,80,104.0,11.0,19.0,1
4.0,thinner,80,90.0,10.7,18.0,1
4.0,thinner,80,89.0,10.4,17.0,1
4.0,thinner,80,91.0,10.3,16.0,1
4.0,thinner,80,89.0,10.3,15.0,1
4.0,thinner,80,90.0,10.6,14.0,1
4.0,thinner,80,88.0,9.3,13.0,1
4.0,thinner,80,91.0,8.6,12.0,1
4.0,thinner,80,88.0,7.7,11.0,1
4.0,thinner,80,92.0,7.9,10.0,1
4.0,thinner,80,89.0,8.5,9.0,1
4.0,thinner,80,90.0,9.3,8.0,1
4.0,thinner,80,89.0,10.0,7.0,1
4.0,thinner,80,88.0,9.5,6.0,1
4.0,thinner,80,86.0,8.95,5.0,0
4.0,thinner,80,87.0,7.7,4.0,0
4.0,thinner,80,85.0,5.0,3.0,0
4.0,thinner,80,80.0,3.2,2.0,0
4.0,thinner,80,75.0,0.0,1.0,0
4.0,thinner,90,103.0,0.0,75.0,0
4.0,thinner,90,98.0,0.0,72.0,0
4.0,thinner,90,104.0,0.0,70.0,0
4.0,thinner,90,102.0,0.0,68.0,0
4.0,thinner,90,96.0,2.1,67.0,0
4.0,thinner,90,96.0,2.5,66.0,0
4.0,thinner,90,105.0,3.1,65.0,0
4.0,thinner,90,95.0,6.4,60.0,0
4.0,thinner,90,106.0,6.1,55.0,0
4.0,thinner,90,106.0,7.0,52.0,0
4.0,thinner,90,104.0,8.5,51.0,0
4.0,thinner,90,104.0,8.95,50.0,0
4.0,thinner,90,106.0,8.95,48.0,0
4.0,thinner,90,106.0,8.95,47.0,0
4.0,thinner,90,106.0,8.95,46.0,0
4.0,thinner,90,107.0,8.95,45.0,0
4.0,thinner,90,106.0,8.95,44.0,0
4.0,thinner,90,105.0,8.95,42.0,0
4.0,thinner,90,106.0,8.95,40.0,0
4.0,thinner,90,110.0,8.95,38.0,0
4.0,thinner,90,106.0,12.2,36.0,1
4.0,thinner,90,106.0,12.5,35.0,1
4.0,thinner,90,106.0,12.6,34.0,1
4.0,thinner,90,105.0,13.2,33.0,1
4.0,thinner,90,106.0,12.6,32.0,1
4.0,thinner,90,105.0,12.8,30.0,1
4.0,thinner,90,106.0,12.8,28.0,1
4.0,thinner,90,106.0,12.0,27.0,1
4.0,thinner,90,105.0,11.5,26.0,1
4.0,thinner,90,105.0,11.0,25.0,1
4.0,thinner,90,104.0,10.6,24.0,1
4.0,thinner,90,104.0,10.2,23.0,1
4.0,thinner,90,105.0,10.6,22.0,1
4.0,thinner,90,105.0,10.0,21.0,1
4.0,thinner,90,104.0,10.2,20.0,1
4.0,thinner,90,91.0,10.2,19.0,1
4.0,thinner,90,90.0,11.2,18.0,1
4.0,thinner,90,89.0,10.9,17.0,1
4.0,thinner,90,102.0,10.9,16.0,1
4.0,thinner,90,89.0,10.9,15.0,1
4.0,thinner,90,90.0,10.4,14.0,1
4.0,thinner,90,88.0,9.5,13.0,1
4.0,thinner,90,90.0,8.2,12.0,1
4.0,thinner,90,88.0,7.4,11.0,1
4.0,thinner,90,89.0,7.9,10.0,1
4.0,thinner,90,89.0,8.5,9.0,1
4.0,thinner,90,90.0,8.9,8.0,1
4.0,thinner,90,88.0,10.0,7.0,1
4.0,thinner,90,87.0,8.95,6.0,0
4.0,thinner,90,86.0,8.95,5.0,0
4.0,thinner,90,86.0,7.5,4.0,0
4.0,thinner,90,85.0,4.4,3.0,0
4.0,thinner,90,84.0,3.2,2.0,0
4.0,thinner,90,75.0,0.0,1.0,0
4.0,thinner,100,98.0,0.0,75.0,0
4.0,thinner,100,102.0,0.0,72.0,0
4.0,thinner,100,106.0,0.0,70.0,0
4.0,thinner,100,104.0,0.0,68.0,0
4.0,thinner,100,103.0,1.5,67.0,0
4.0,thinner,100,103.0,2.1,66.0,0
4.0,thinner,100,105.0,2.5,65.0,0
4.0,thinner,100,95.0,3.4,60.0,0
4.0,thinner,100,105.0,4.4,55.0,0
4.0,thinner,100,106.0,5.4,52.0,0
4.0,thinner,100,102.0,4.9,51.0,0
4.0,thinner,100,95.0,5.7,50.0,0
4.0,thinner,100,105.0,7.1,48.0,0
4.0,thinner,100,104.0,7.4,47.0,0
4.0,thinner,100,104.0,8.6,46.0,0
4.0,thinner,100,104.0,8.8,45.0,0
4.0,thinner,100,103.0,8.95,44.0,0
4.0,thinner,100,103.0,8.95,42.0,0
4.0,thinner,100,104.0,8.8,40.0,0
4.0,thinner,100,107.0,8.95,38.0,0
4.0,thinner,100,104.0,8.95,36.0,0
4.0,thinner,100,104.0,8.95,35.0,0
4.0,thinner,100,105.0,8.95,34.0,0
4.0,thinner,100,105.0,8.95,33.0,0
4.0,thinner,100,105.0,8.95,32.0,0
4.0,thinner,100,103.0,10.3,30.0,1
4.0,thinner,100,105.0,10.4,28.0,1
4.0,thinner,100,104.0,9.7,27.0,1
4.0,thinner,100,104.0,7.5,26.0,1
